"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"544","Footpath Encroachment at Byappanahalli Metro
@kumaran4kp @swachhbharat @PMOIndia @OfficeOfRG @INCIndia @BJP4India… https://t.co/3BVzho8aKi",FALSE,0,"_A_j_i_t",2018-02-27 07:52:01,TRUE,"968393260854071296","968393269431492609","4345458432","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_A_j_i_t",0,FALSE,FALSE,NA,NA
"545","You want a corruption free country by selecting govt employees by corruption
Cancel the whole exam #sscscam.
Shame… https://t.co/Hhq7uLmet4",FALSE,2,NA,2018-02-27 07:51:55,TRUE,NA,"968393241799241728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gutsyjay",2,FALSE,FALSE,NA,NA
"546","@NitishKumar @BJP4India @AmitShah -won’t you speak and act against the killing of school children by your… https://t.co/89z6E5Y96S",FALSE,0,"NitishKumar",2018-02-27 07:51:49,TRUE,NA,"968393215585017857","143409075","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RajeshThakur88",0,FALSE,FALSE,NA,NA
"547","@spartanjhon_117 @Pragati51431901 @shakunir @Devarshi_21 @mthakur121 @jyotsnavarma9 @romy1965 @cpraghav… https://t.co/zsHbML816y",FALSE,2,"spartanjhon_117",2018-02-27 07:51:27,TRUE,"968390936525967360","968393124958515200","3011450670","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","narayanspai",1,FALSE,FALSE,NA,NA
"548","RT @BJP4India: BJP National President Shri @AmitShah interacts with leaders of OBC community in Gulbarga, Karnataka. Watch LIVE at https://…",FALSE,0,NA,2018-02-27 07:51:24,FALSE,NA,"968393111339720704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamabhimanyuuu",143,TRUE,FALSE,NA,NA
"549","RT @AnkitLal: .@BJP4India one day runs a hashtag declaring @ArvindKejriwal as Naxalite. The next day they run a hashtag declaring him as Co…",FALSE,0,NA,2018-02-27 07:51:17,FALSE,NA,"968393081837031424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhysioRahman",462,TRUE,FALSE,NA,NA
"550","RT @SMedia4: How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same washed out fac…",FALSE,0,NA,2018-02-27 07:51:13,FALSE,NA,"968393068234924034",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","rvirupakshan",19,TRUE,FALSE,NA,NA
"551","If I'm liable for penalty, then you are liable to pay me a compensation.
Message from One Citizen (BharatWaasi)… https://t.co/BrbAX7b7tx",FALSE,0,"chirag22_apr",2018-02-27 07:51:09,TRUE,"968393043882708993","968393049159041024","2987807388","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chirag22_apr",0,FALSE,FALSE,NA,NA
"552","Rats abandon a sinking ship.@BJP4India @KailashOnline @BJP4Bengal @DilipGhoshBJP @shivprakashbjp @RoopaSpeaks https://t.co/BXWAFeJRqm",FALSE,0,NA,2018-02-27 07:50:57,FALSE,NA,"968392999083405312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManojPandey1972",0,FALSE,FALSE,NA,NA
"553","RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…",FALSE,0,NA,2018-02-27 07:50:40,FALSE,NA,"968392926173843456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reinebow23",730,TRUE,FALSE,NA,NA
"554","RT @BJP4India: From Princess to Poetry and from Buddha to Bollywood; India &amp; Korea have so much in common : PM @narendramodi - Watch at htt…",FALSE,0,NA,2018-02-27 07:50:24,FALSE,NA,"968392861237628933",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zebil6MEP9CWbvk",86,TRUE,FALSE,NA,NA
"555","One of the brutal Riots in history! 16 yrs its been.. 
59 Hindus roasted by Muslims!
254 Hindus have been killed by… https://t.co/ibnaQi1lAD",FALSE,1,NA,2018-02-27 07:50:17,TRUE,NA,"968392831172792325",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IamSubhashree28",0,FALSE,FALSE,NA,NA
"556","RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…",FALSE,0,NA,2018-02-27 07:50:16,FALSE,NA,"968392827959947265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaptAssamRegt",264,TRUE,FALSE,NA,NA
"557","@BJP4India asks for probe into the presence of policemen at Kolkata ATC tower before the arrival of a flight with C… https://t.co/sGgVHCEDU1",FALSE,0,"BJP4India",2018-02-27 07:50:06,TRUE,NA,"968392783135432704","207809313","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","cruisingheights",0,FALSE,FALSE,NA,NA
"558","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 07:50:02,FALSE,NA,"968392767222288385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevLadpura",212,TRUE,FALSE,NA,NA
"559","@rafiqwani66 @Prof_HariOm @narendramodi @BJP4India Denied land in Kashmir to build amarnath shrine board. Govt and… https://t.co/N5yt4TEaWa",FALSE,0,"tejasvi1900",2018-02-27 07:49:53,TRUE,"968391929863049216","968392732468285440","4591210093","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tejasvi1900",0,FALSE,FALSE,NA,NA
"560","RT @priyaakulkarni2: Despite of a lengthy tenure Congress failed to fulfill basic requirement
@BJP4India is far efficient than you, as u li…",FALSE,0,NA,2018-02-27 07:49:51,FALSE,NA,"968392720451538950",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drgopijvs",63,TRUE,FALSE,NA,NA
"561","RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…",FALSE,0,NA,2018-02-27 07:49:50,FALSE,NA,"968392716701888512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chrislammunism",264,TRUE,FALSE,NA,NA
"562","RT @abpnewstv: #Sridevi has been murdered, could be Bollywood-underworld links: @BJP4India leader @Swamy39
https://t.co/4GLwWy5zNy",FALSE,0,NA,2018-02-27 07:49:42,FALSE,NA,"968392682556067840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satyade71377961",27,TRUE,FALSE,NA,NA
"563","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 07:49:10,FALSE,NA,"968392549290381314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puskar_sinha",323,TRUE,FALSE,NA,NA
"564","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 07:49:09,FALSE,NA,"968392547281358848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamabhimanyuuu",212,TRUE,FALSE,NA,NA
"565","RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…",FALSE,0,NA,2018-02-27 07:49:07,FALSE,NA,"968392536904495104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JigsRathod6",192,TRUE,FALSE,NA,NA
"566","@BJP4India @BJP4Karnataka @mepratap @prashantmakanur Question ??? https://t.co/TpmuocTazT",FALSE,0,"BJP4India",2018-02-27 07:49:04,FALSE,NA,"968392526716653570","207809313","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harsha_nanaiah",1,FALSE,FALSE,NA,NA
"567","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 07:49:03,FALSE,NA,"968392522799157248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","govind_ratilal",323,TRUE,FALSE,NA,NA
"568","@BJP4India @narendramodi Some correction- I think-i",FALSE,0,"SurajSinghgaya",2018-02-27 07:48:55,FALSE,"968392203671408640","968392485541220352","937650631543631873","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SurajSinghgaya",0,FALSE,FALSE,NA,NA
"569","@siddarthsahu1 @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty… https://t.co/cCQEYc9k1P",FALSE,0,"siddarthsahu1",2018-02-27 07:48:42,TRUE,"968388655546011648","968392434496561152","2191901444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saichandkoduru",0,FALSE,FALSE,NA,NA
"570","@BJP4India @narendramodi @AmitShah @AmitShahOffice @BSYBJP @BJP4Karnataka Babbar sher",FALSE,0,"BJP4India",2018-02-27 07:48:41,FALSE,"968121676725547008","968392430050406400","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohitroy08",0,FALSE,FALSE,NA,NA
"571","@BJP4India Incredible India!",FALSE,0,"BJP4India",2018-02-27 07:48:36,FALSE,"968392111908360192","968392406855897088","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajanishPatel0",0,FALSE,FALSE,NA,NA
"572","RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…",FALSE,0,NA,2018-02-27 07:48:34,FALSE,NA,"968392399113408513",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bhoot101",264,TRUE,FALSE,NA,NA
"573","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 07:48:33,FALSE,NA,"968392395250311168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sibnathmaz",577,TRUE,FALSE,NA,NA
"574","RT @palsatish01: #sscscam shame on this 
it was peaceful protest all r maintain the decorum then why the hell use of lathi  @BJP4India @nar…",FALSE,0,NA,2018-02-27 07:48:27,FALSE,NA,"968392367802810376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sayli_303",5,TRUE,FALSE,NA,NA
"575","RT @DebDip00: @ThinkersPad @BJP4India <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> well articulated to the point. Need at least 3 back to back Government of BJP for bigger goals to…",FALSE,0,NA,2018-02-27 07:48:26,FALSE,NA,"968392363969269760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukta_kirloskar",3,TRUE,FALSE,NA,NA
"576","Feb 27, 2002. A black day for Hindus. 

Will the dreams of those 59 #Karsevaks , of building #RamMandir , become a… https://t.co/jzsP37fQgK",FALSE,0,NA,2018-02-27 07:48:25,TRUE,NA,"968392361008082945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vishwas00024",0,FALSE,FALSE,NA,NA
"577","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 07:48:15,FALSE,NA,"968392318813384704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kanswekri",323,TRUE,FALSE,NA,NA
"578","@BJP4India Jai hind",FALSE,0,"BJP4India",2018-02-27 07:48:08,FALSE,"968364238992441344","968392291852353537","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RaviTiw06775117",0,FALSE,FALSE,NA,NA
"579","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 07:48:03,FALSE,NA,"968392267382829056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Siddu__",499,TRUE,FALSE,NA,NA
"580","RT @BJP4India: BJP National President Shri @AmitShah addresses Schedule Caste Convention at N.V. Grounds, Gulbarga, Karnataka. Watch LIVE a…",FALSE,0,NA,2018-02-27 07:47:59,FALSE,NA,"968392254229549057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vidyutkaji",160,TRUE,FALSE,NA,NA
"581","@TOIIndiaNews so what do you bastards expect that @BJP4India should get him lynched? Spell out jokers @SushilModi",FALSE,0,"TOIIndiaNews",2018-02-27 07:47:59,FALSE,"968389249685913601","968392253852053504","29958928","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Leghumake",0,FALSE,FALSE,NA,NA
"582","RT @sambitswaraj: Sharing the video of @BJP4India President Sh @AmitShah Ji's interaction with OBC community in Gulbarga in Karnataka! http…",FALSE,0,NA,2018-02-27 07:47:53,FALSE,NA,"968392226886778880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ViralP4TEL",44,TRUE,FALSE,NA,NA
"583","RT @BJP4India: We started off with 10 party members and now we are the largest political party in the world with 11 crore party members : S…",FALSE,0,NA,2018-02-27 07:47:53,FALSE,NA,"968392226031075328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arpit4296",390,TRUE,FALSE,NA,NA
"584","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 07:47:51,FALSE,NA,"968392220800901120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RSBHAT",499,TRUE,FALSE,NA,NA
"585","@BJP4India @narendramodi Sorry sir you have missing one sentence.we are largest youth power whose unemployed. I une… https://t.co/qVFWsxeLmr",FALSE,0,"BJP4India",2018-02-27 07:47:47,TRUE,"968353357650976768","968392203671408640","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SurajSinghgaya",0,FALSE,FALSE,NA,NA
"586","@Harishr41768370 @narendramodi @AmitShah @BJP4India @BJP4Telangana @drlaxmanbjp @kishanreddybjp @amarhindu… https://t.co/VQGOzpLDiq",FALSE,0,"Harishr41768370",2018-02-27 07:47:32,TRUE,"968388186593550336","968392137116090368","1452992112","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VidudalaPrasad",0,FALSE,FALSE,NA,NA
"587","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 07:47:21,FALSE,NA,"968392091012358144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dsouza_paul",577,TRUE,FALSE,NA,NA
"588","RT @BJP4India: Siddaramaiah Govt in Karnataka has miserably failed on all fronts &amp; have become synonymous with corruption and misgovernance…",FALSE,0,NA,2018-02-27 07:47:18,FALSE,NA,"968392080253956097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parthosghosh1",449,TRUE,FALSE,NA,NA
"589","RT @DaharwalK: Entire foundation of @BJP4India r based on Spreading Lies &amp; Fooling people with Fake Propaganda &amp; Jumlas. https://t.co/webjw…",FALSE,0,NA,2018-02-27 07:47:17,FALSE,NA,"968392075225063424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StupidPeople_in",4,TRUE,FALSE,NA,NA
"590","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 07:47:10,FALSE,NA,"968392048310177793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikas30march",212,TRUE,FALSE,NA,NA
"591","RT @mallikarjun456: @sagarikaghose @Inc @BJP4India Aunty
<ed><U+00A0><U+00BC><ed><U+00B8><U+00B2>There is always self interest behind every friendship, there is no friendship wit…",FALSE,0,NA,2018-02-27 07:47:10,FALSE,NA,"968392046443548672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishnu29a",6,TRUE,FALSE,NA,NA
"592","RT @BJP4India: If we stay alert, abide by the prescribed rules and regulations, we shall not only be able to save our own lives but we can…",FALSE,0,NA,2018-02-27 07:47:07,FALSE,NA,"968392032266870784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dipsinh_Rathod",216,TRUE,FALSE,NA,NA
"593","@abpnewstv @BJP4India @Swamy39 Can’t you keep your mouth shut? Whenever it opens it stinks.",FALSE,0,"abpnewstv",2018-02-27 07:47:03,FALSE,"968368091494322176","968392016689270784","39240673","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaura_ashok",0,FALSE,FALSE,NA,NA
"594","RT @priyaakulkarni2: Despite of a lengthy tenure Congress failed to fulfill basic requirement
@BJP4India is far efficient than you, as u li…",FALSE,0,NA,2018-02-27 07:46:47,FALSE,NA,"968391949983080448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monangipavan",63,TRUE,FALSE,NA,NA
"595","RT @BJP4India: LIVE: PM @narendramodi addressing public meeting at Puducherry. https://t.co/r3mGa7B0xx",FALSE,0,NA,2018-02-27 07:46:44,FALSE,NA,"968391937886650368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nilamoni_kakati",510,TRUE,FALSE,NA,NA
"596","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 07:46:43,FALSE,NA,"968391932916453377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Idontfaqwithyou",499,TRUE,FALSE,NA,NA
"597","@rafiqwani66 @Prof_HariOm @narendramodi @BJP4India Citizenship for rohingyas. Why these rohingyas are settled in Ja… https://t.co/2D4p4O09TR",FALSE,0,"tejasvi1900",2018-02-27 07:46:42,TRUE,"968391127320719361","968391929863049216","4591210093","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tejasvi1900",0,FALSE,FALSE,NA,NA
"598","RT @AnmolSrivastva: @BJP4India Realising the Aspirations of the youth<U+200B> of uttar pradesh by  yogi government...
#btc12460
#BTC12460<U+0936><U+093F><U+0915><U+094D><U+0937><U+0915><U+092D><U+0930><U+094D>…",FALSE,0,NA,2018-02-27 07:46:41,FALSE,NA,"968391927317090305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnmolSrivastva",5,TRUE,FALSE,NA,NA
"599","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 07:46:33,FALSE,NA,"968391891703115776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dipsinh_Rathod",212,TRUE,FALSE,NA,NA
"600","@bjpdrmahendra @BJP4India @BJP4UP @PTI_News @RecordLko @myogiadityanath @PMOIndia @UPGovt @nstomar @umasribharti… https://t.co/knfOtBIpjQ",FALSE,0,"bjpdrmahendra",2018-02-27 07:46:31,TRUE,"967764819532066816","968391884128350208","4678601036","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaileshkesaria",0,FALSE,FALSE,NA,NA
"601","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 07:46:27,FALSE,NA,"968391867443408896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KapilDevChaube2",212,TRUE,FALSE,NA,NA
"602","RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…",FALSE,0,NA,2018-02-27 07:46:24,FALSE,NA,"968391855099572224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nilamoni_kakati",730,TRUE,FALSE,NA,NA
"603","RT @Vijay_Hitaishi: Nepotism at peak in J&amp;K !
“Apna Kaam Banta, Bharr mein Jaye Janta “-New Slogan Of @jkpdp &amp; @BJP4India in J&amp;K
First #KVI…",FALSE,0,NA,2018-02-27 07:46:10,FALSE,NA,"968391794579902464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umarwani09",1,TRUE,FALSE,NA,NA
"604","RT @BJP4India: We are on a de-regulation and de-licensing drive. Validity period of industrial licenses has been increased from three years…",FALSE,0,NA,2018-02-27 07:46:07,FALSE,NA,"968391784182161408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mangoabdul",93,TRUE,FALSE,NA,NA
"605","RT @ThinkersPad: Today, @BJP4India occupies Political Hindutva platform so dominantly, that Shiv Sena has decided to look for other pasture…",FALSE,0,NA,2018-02-27 07:46:06,FALSE,NA,"968391778620538880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naresh_theking",499,TRUE,FALSE,NA,NA
"606","The attached properties of #Defaulters must be auctioned fast to recover the #NSEL default amount. @narendramodi… https://t.co/SbkpJCeF8y",FALSE,1,NA,2018-02-27 07:46:00,TRUE,NA,"968391752821497856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NSEL_official",3,FALSE,FALSE,NA,NA
"607","Boxes of Jewellery sealed by investigators line a display at NIRAV MODI showroom in Delhi.
#ModiRobsIndia… https://t.co/ZIpKiuwt1j",FALSE,0,NA,2018-02-27 07:45:58,TRUE,NA,"968391743560273920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","abhijna_ram",0,FALSE,FALSE,NA,NA
"608","@SuPriyoBabul @Nidhi @LRC_NDTV Sorry but unfollowing you ... How can stupid @BJP4India leaders still be a part of N… https://t.co/WD69eSEpcM",FALSE,1,"SuPriyoBabul",2018-02-27 07:45:55,TRUE,"968329300687642624","968391734261624836","120293182","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sagarmj0907",0,FALSE,FALSE,NA,NA
"609","@VasudevDevnani @VasundharaBJP @BJP4India @narendramodi @DIPRRajasthan @KailashOnline @chshekharbjp… https://t.co/9n1rP4mxPN",FALSE,1,"VasudevDevnani",2018-02-27 07:45:43,TRUE,"968365389716520966","968391683279859712","1095605894","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhawaniSinghG13",0,FALSE,FALSE,NA,NA
"610","RT @BJP4India: If you see around the globe, there are very few countries where you have three important factors of economy together. They a…",FALSE,0,NA,2018-02-27 07:45:28,FALSE,NA,"968391617714438144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parthosghosh1",93,TRUE,FALSE,NA,NA
"611","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 07:45:23,FALSE,NA,"968391599209304064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saagi0069",323,TRUE,FALSE,NA,NA
"612","Sab mile hue hei ji!!@NitishKumar @BJP4India ! He must be suspended from his membership! @AmitShah ! https://t.co/ft4Ah3gvTC",FALSE,0,NA,2018-02-27 07:45:20,FALSE,NA,"968391584545898496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RajeshThakur88",0,FALSE,FALSE,NA,NA
"613","RT @BJP4India: We have made 112 schemes for OBC community. However, it does not reach the intended beneficiaries because the state does not…",FALSE,0,NA,2018-02-27 07:45:14,FALSE,NA,"968391558335815681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Raj16Kumar",190,TRUE,FALSE,NA,NA
"614","RT @palsatish01: #sscscam shame on this 
it was peaceful protest all r maintain the decorum then why the hell use of lathi  @BJP4India @nar…",FALSE,0,NA,2018-02-27 07:45:10,FALSE,NA,"968391544838545408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VickyDeswal2",5,TRUE,FALSE,NA,NA
"615","RT @Abhishek__k2712: It's high time for the @BJP4India govt to make clear whether at all they're concerned about the future of students who…",FALSE,0,NA,2018-02-27 07:45:08,FALSE,NA,"968391535921418240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Monukumar0059",19,TRUE,FALSE,NA,NA
"616","@Manjeet64576767 @Harshva44829186 @OfficeOfRG @BJP4India Definitely this is big moment for us.",FALSE,1,"Manjeet64576767",2018-02-27 07:45:04,FALSE,"968088091843014656","968391517332230145","885898291447255041","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dbhallaChd",0,FALSE,FALSE,NA,NA
"617","@AshramHyderabad @AsaramBapuJi @MVenkaiahNaidu @RishiPrasadOrg @LokKalyanSetu @AshramBlr @AshramGzb… https://t.co/I66Be3fQQu",FALSE,2,"AshramHyderabad",2018-02-27 07:44:53,TRUE,"968303924691087360","968391471287029760","2818104212","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnitaHarwani2",2,FALSE,FALSE,NA,NA
"618","RT @drkiritpsolanki: Retweeted BJP (@BJP4India):

Shri @AmitShah addresses Navashakthi Samavesha in Bidar, Karnataka... https://t.co/hK8imm…",FALSE,0,NA,2018-02-27 07:44:52,FALSE,NA,"968391469676548098",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akshatmashruwal",10,TRUE,FALSE,NA,NA
"619","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 07:44:49,FALSE,NA,"968391455030071297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akshatmashruwal",323,TRUE,FALSE,NA,NA
"620","@abpnewstv @BJP4India @Swamy39 Mr @BoneyKapoor what will you say about this because you are the very close to her .… https://t.co/hVZ4K9FU0J",FALSE,0,"abpnewstv",2018-02-27 07:44:46,TRUE,"968368091494322176","968391442258415616","39240673","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vijapandey",0,FALSE,FALSE,NA,NA
"621","RT @palsatish01: #sscscam our media :P 
no news on ssc but they thought this is important   @BJP4India @narendramodi @AmitShah @republic @a…",FALSE,0,NA,2018-02-27 07:44:41,FALSE,NA,"968391421907451904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RohitDh80209539",1,TRUE,FALSE,NA,NA
